"","p-value","R-squared","p.valor_beta0","p.valor_ControlvsPhosphorus","p.valor_Time","p.valor_TimexControl","p.valor_Time2","p.valor_Time2xControl","p.valor_Time3","p.valor_Time3xControl"
"Zm00001eb008170",5.44223084734166e-16,0.810789236832941,1.17782048410312e-15,NA,0.000715932373914104,NA,0.0110828151237615,NA,NA,NA
"Zm00001eb008180",0.00026370396207499,0.374728337494663,NA,NA,0.000535721488734203,NA,NA,NA,NA,NA
"Zm00001eb008200",5.18491463846001e-09,0.621516541449942,0.00338652364705907,NA,6.45147215774114e-06,NA,NA,NA,NA,NA
"Zm00001eb008250",1.11845535564136e-07,0.713323506910692,9.59173019679976e-07,0.015319310395622,NA,0.0161565640110941,0.0436800595042006,NA,NA,0.0426806149550749
"Zm00001eb008260",NA,0,0.0104638182604947,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb008290",3.96564380089466e-08,0.655933895250575,1.73664185493187e-07,NA,NA,NA,0.00464983935731624,NA,0.023493394348161,NA
"Zm00001eb008300",NA,0,0.00160547751692314,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb008430",0.00460585136030391,0.336106694042866,3.27734741501161e-23,NA,NA,NA,0.00825632589632861,NA,NA,NA
"Zm00001eb008500",5.80565612782018e-10,0.77681846488596,2.6721399761859e-06,0.0178908443236441,NA,0.00754137198124184,0.0125016684254558,0.00430088690580292,NA,0.00280418006865537
"Zm00001eb008560",0.000157571213742927,0.514206158151948,NA,NA,NA,NA,0.0143740377174937,NA,NA,NA
"Zm00001eb008600",NA,0,0.00325563196441211,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb008660",7.78736473935483e-06,0.520519406261114,1.48556301733206e-14,NA,0.000156777811286111,NA,NA,NA,NA,NA
"Zm00001eb008680",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb008730",0.000223814677085344,0.508444579022242,1.53192969490983e-23,NA,NA,NA,0.000546702074310139,0.0434006199827879,NA,NA
"Zm00001eb008780",0.00180263134629378,0.382627854265001,1.5235858165186e-16,NA,0.00414842194384287,NA,NA,NA,NA,NA
"Zm00001eb008810",2.66271315194799e-07,0.699899636131768,1.94458667762437e-18,NA,3.4724378855638e-05,NA,NA,NA,NA,0.0156994173194227
"Zm00001eb008820",5.47273652053808e-06,0.597916702317052,1.45955789899626e-08,NA,NA,NA,0.0075758299360315,NA,0.0257086717528969,NA
"Zm00001eb008880",1.61696308306176e-08,0.661713347747738,1.95627248977107e-13,NA,1.55026700945622e-05,NA,NA,NA,NA,NA
"Zm00001eb008910",1.57314715600894e-07,0.675125886240551,1.16793363724963e-16,NA,0.0263192375216763,NA,0.00264788395118625,0.0141000463341684,NA,NA
"Zm00001eb008960",NA,0,0.0370987874295308,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb008970",1.18243096539678e-11,0.781757232739571,NA,NA,NA,NA,0.0214933623828787,0.0107556655387097,0.0485212893085633,0.0171368263077932
"Zm00001eb009000",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb009020",NA,2.04704811289173e-15,0.0155775940634425,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb009070",1.09186913049548e-05,0.592781065597166,7.69006588770437e-08,NA,0.00583149723963596,NA,0.0283356719469833,NA,NA,NA
"Zm00001eb009100",0.000290513346837103,0.549318083939923,7.26322038934446e-22,NA,NA,0.000512529253127817,NA,0.000552795292508929,NA,0.000951577014229075
"Zm00001eb009120",7.16867242399564e-06,0.578516251458767,1.69300658363542e-08,NA,NA,NA,0.000277759819665482,NA,0.000510785970874061,NA
"Zm00001eb009140",6.82249857917608e-12,0.754582952693787,4.500993171482e-17,NA,NA,NA,0.000592981461401843,NA,0.00422762711929488,NA
"Zm00001eb009210",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb009240",8.66914060777622e-05,0.616825878801868,9.18674491508235e-20,0.00439954163099712,NA,0.00413327886238556,0.00873433601794133,0.0152593357028819,NA,NA
"Zm00001eb009310",2.42081225646887e-06,0.63020817894661,4.68153313029767e-10,NA,0.00407351924413872,NA,0.0217901101965413,NA,NA,NA
"Zm00001eb009400",8.69018849003767e-32,0.821441856297819,1.61474056020091e-09,NA,NA,NA,1.19736483793603e-05,NA,7.32360849889597e-06,0.00156740192152769
"Zm00001eb009410",2.13822024697783e-06,0.605121696604163,0.0160242383546172,0.00192525815509102,NA,NA,NA,0.00657336204540623,NA,NA
"Zm00001eb009430",1.28098242364151e-14,0.806965441894072,2.97502970003844e-13,NA,NA,NA,0.00212191758493232,0.0129932240418753,0.0285354560780015,NA
"Zm00001eb009480",1.97541684075402e-05,0.564153326875645,1.56150222116671e-13,NA,0.00282170286735254,NA,0.0114633850840455,NA,NA,NA
"Zm00001eb009490",2.87300503321117e-05,0.642240737828812,1.13463323358718e-10,0.0176207109423656,0.0455549146886454,0.00977400776717263,NA,0.0116481692591283,NA,NA
"Zm00001eb009540",6.10386830601108e-05,0.526272620689725,NA,NA,0.00844198446353505,NA,0.0473926915238353,NA,NA,NA
"Zm00001eb009550",1.40102418318841e-08,0.686433195919486,4.56684971597625e-16,0.0409851159918442,NA,NA,0.0102408264438435,NA,0.0429936383796158,NA
"Zm00001eb009600",1.64456763259377e-16,0.801565687317133,8.25027640967243e-20,0.0393336250204445,NA,NA,5.08060692921507e-07,NA,NA,NA
"Zm00001eb009610",NA,0,0.00867050573021772,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb009620",NA,0,0.0078961926816587,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb009630",0.000489459708033456,0.524243794555863,1.52981906013264e-06,NA,0.0368445154033852,NA,0.0295371208231149,NA,0.0211694263684226,NA
"Zm00001eb009640",0.00201962075974065,0.358202733911261,3.86298024667757e-19,NA,NA,NA,0.00559406428411743,NA,NA,NA
"Zm00001eb009660",1.42820795336675e-05,0.644999306942579,4.25963149611942e-13,NA,NA,0.0131192324835361,0.000884408863492132,0.00777436866209911,NA,0.00854039969410363
"Zm00001eb009710",0,0.999999957153171,9.67662008800693e-07,3.85858578793424e-06,3.70975795474221e-06,0.000135288753324868,5.28046253606443e-05,0.00106690132799766,0.000297335692403052,0.00385972246201111
"Zm00001eb009730",0.000172464262389631,0.529012901972788,3.10813545997167e-15,NA,0.00181697380465187,NA,NA,NA,NA,NA
"Zm00001eb009810",0.00034981616295941,0.425131550228813,1.31756586396752e-15,NA,0.00133499188303456,NA,NA,NA,NA,NA
"Zm00001eb009830",NA,0,0.0370987874295308,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb009840",1.84312293751536e-16,0.796634208217463,0.0370892098045365,NA,0.0150227607552269,0.000991147977439154,0.0457143997165365,NA,NA,NA
"Zm00001eb009890",2.04383244385863e-10,0.717687136495291,1.83350307517928e-20,NA,NA,NA,4.05534523800218e-05,NA,0.000152656629915001,NA
"Zm00001eb009940",NA,0,0.0483894283243405,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb009950",1.96895536004894e-05,0.526355482231954,NA,NA,0.00051972323518075,NA,NA,NA,NA,NA
"Zm00001eb009970",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb009980",5.62573365495474e-10,0.724882103772806,3.64175532572473e-16,NA,NA,NA,0.00130070029621352,NA,0.0075212096757037,NA
"Zm00001eb009990",3.96976756482714e-05,0.512337598812777,3.21985723741328e-18,NA,NA,NA,0.00061634590687003,NA,NA,NA
"Zm00001eb010010",1.54085035414549e-06,0.623532269755814,5.14063989867511e-14,NA,NA,NA,0.00140175676390974,NA,0.00445824821673747,NA
"Zm00001eb010080",0.000680860037579893,0.443935791105969,0.0262284424158022,NA,NA,NA,NA,NA,0.00834208859252479,NA
"Zm00001eb010110",0.000117519798726883,0.553176226875155,6.02234138959695e-11,0.0276955074935036,NA,NA,0.00703730338393358,NA,NA,NA
"Zm00001eb010130",0.000139819952726616,0.518791806464061,1.27023751549153e-13,0.0321654277741487,NA,NA,0.00268852141196993,NA,NA,NA
"Zm00001eb010140",2.51018244261595e-09,0.733291293934028,2.59756699575424e-12,0.00187421735791307,NA,0.00556697063340668,0.00392818262769024,0.0102410896532276,NA,NA
"Zm00001eb010150",1.78603153890274e-07,0.688388361124778,5.85252903540636e-15,NA,NA,NA,0.00149501334840174,0.0307194858279216,0.00803887460900015,NA
"Zm00001eb010160",4.18841062604568e-05,0.550230530035992,1.25633566016189e-16,NA,NA,NA,0.00512304731305364,NA,0.0148977518960678,NA
"Zm00001eb010200",4.69196082300552e-05,0.494137617982664,5.18639460829566e-23,NA,NA,NA,0.000762042326405291,NA,NA,NA
"Zm00001eb010210",6.95847648295368e-05,0.519566613613869,0.000957585956720977,NA,NA,NA,0.000727881796293752,NA,NA,NA
"Zm00001eb010220",NA,0,0.00325563196441214,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb010230",8.02060540071284e-07,0.630891205848494,1.2009796157923e-16,NA,NA,NA,0.00630535753462445,NA,0.0256347408297809,NA
"Zm00001eb010270",NA,4.1365436395644e-15,0.00867050573021779,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb010340",3.63943550845304e-17,0.818284821612695,3.02667240037033e-10,NA,4.78883911612507e-07,NA,3.18218996593245e-06,NA,NA,NA
"Zm00001eb010370",2.91962817434896e-07,0.585792620607824,6.56597433929377e-25,NA,NA,NA,8.61780647584709e-05,NA,NA,NA
"Zm00001eb010410",7.06797354126573e-07,0.606020060266154,8.2970131775333e-22,NA,NA,NA,0.000107571361932614,NA,NA,NA
"Zm00001eb010450",7.82445006854399e-07,0.684561333309532,0.0184706144876209,0.00841838095748181,0.011309032917155,0.00484899085846291,0.0126105790871304,0.00423858803222305,NA,NA
"Zm00001eb010480",1.0328217047527e-07,0.654813853721729,3.50442573456665e-12,NA,NA,NA,0.00170948804605793,NA,0.00763818683019983,NA
"Zm00001eb010490",0.00182064917929548,0.458247605371541,0.00237730806464831,NA,NA,NA,NA,0.0145311287744875,NA,NA
"Zm00001eb010530",8.25018464496163e-06,0.619226865021698,0.0103347214248822,NA,NA,NA,0.00211889829682349,NA,0.00619587882009838,NA
"Zm00001eb010540",1.10709283693156e-05,0.614477691015111,1.57633510756134e-16,NA,NA,NA,0.00579073906029427,0.0100047237833337,NA,0.0264020780144954
"Zm00001eb010550",1.40035752078752e-07,0.596854106039029,1.13164389448782e-05,NA,NA,NA,0.00194584851507147,NA,NA,NA
"Zm00001eb010560",4.29706120480643e-12,0.772808225269894,2.68873332787624e-12,NA,0.00313609134976029,NA,0.0325383987977779,NA,NA,NA
"Zm00001eb010620",2.16040951521597e-05,0.594571936448866,2.4445251507829e-21,NA,NA,NA,0.000306978217170142,NA,NA,0.0226656517319312
"Zm00001eb010650",0.00140725226301969,0.460336163152553,NA,NA,0.00758417866757217,NA,0.0183032224049277,NA,NA,NA
"Zm00001eb010730",3.29876897983157e-06,0.606889217278513,1.22988123848054e-14,NA,NA,NA,0.00660917621827162,NA,0.0244061848259407,NA
"Zm00001eb010740",1.24778792120057e-09,0.719110508768236,2.06541532656834e-19,NA,NA,NA,0.00074634231474444,NA,0.00375424696013776,NA
"Zm00001eb010770",1.22208926941698e-06,0.66130255136417,2.44098945466763e-23,NA,NA,NA,3.98537478936572e-05,0.001631680449403,NA,NA
"Zm00001eb010840",1.33226375802893e-47,0.935015346516902,0.000119943161241662,NA,NA,NA,NA,6.33788932660195e-07,NA,NA
"Zm00001eb010850",0.00676613470344545,0.610234863484958,0.0141861737378405,0.0136403631260233,0.0204033963651445,0.015122989702674,0.0194081646126475,0.0164066082170878,0.0181389138959756,0.0185791188287739
"Zm00001eb010860",3.40264976970592e-05,0.505284264956621,1.19065380453187e-13,NA,0.000360307618603229,NA,NA,NA,NA,NA
"Zm00001eb010870",NA,2.21227610552857e-15,0.0041967838022476,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb011010",1.75232637538877e-05,0.526403097123952,9.97124473129296e-20,NA,0.000312703538732556,NA,NA,NA,NA,NA
"Zm00001eb011050",0.00630555470048251,0.330463189251037,9.20658001402581e-21,NA,NA,NA,0.0116271698384979,NA,NA,NA
"Zm00001eb011070",4.50707657175344e-06,0.610189289999624,3.8584852649676e-22,NA,NA,NA,0.000458909221747088,NA,0.00104430813040399,NA
"Zm00001eb011120",0.000500721109530805,0.47668512033971,0.0307278465943174,NA,NA,NA,0.0023214933116354,NA,NA,NA
"Zm00001eb011140",1.81208941224393e-05,0.625143663136831,6.34590162004483e-17,NA,NA,0.0223498371915252,0.000293901118614374,NA,NA,NA
"Zm00001eb011220",2.81995360295205e-13,0.744920580664442,7.92222857505593e-12,NA,NA,NA,6.05414782209934e-06,0.0160116443659944,NA,NA
"Zm00001eb011240",9.68956810484657e-09,0.67841928497872,2.52119357666989e-12,NA,NA,NA,0.00453599653314758,NA,0.0236503563056883,NA
"Zm00001eb011250",6.60494471463214e-12,0.733328298866627,2.03885758054329e-05,NA,NA,NA,0.000436172466373178,NA,0.00265851620884676,NA
"Zm00001eb011270",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb011300",2.47408564556414e-05,0.557934982846003,2.27189648283107e-13,NA,0.00410357277804773,NA,0.0171030079804568,NA,NA,NA
"Zm00001eb011310",9.8230989663302e-07,0.623487984777884,2.01824551991129e-12,NA,0.000257415210985526,NA,NA,NA,0.00305816903452883,NA
"Zm00001eb011330",1.77497229881185e-05,0.683720434321339,0.037156937110864,NA,NA,NA,0.0151190474141003,NA,NA,NA
"Zm00001eb011350",NA,4.44016219218856e-16,1.66852101543993e-06,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb011440",4.69401439341291e-08,0.627795581348115,NA,NA,9.00209645527598e-05,0.0289053341835274,NA,NA,NA,NA
"Zm00001eb011460",0.000555192514872306,0.488989325329523,3.53209405857145e-06,0.00398504483139011,NA,NA,NA,NA,0.0164353540236067,0.0357350494614168
"Zm00001eb011520",NA,0,0.00867050573021772,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb011550",NA,0,0.00325563196441214,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb011560",4.19704384391591e-11,0.776607814302706,NA,NA,NA,NA,0.000380201097655253,NA,0.00154905387636906,NA
"Zm00001eb011610",9.66499385170334e-07,0.665874912492823,4.67463359499322e-14,NA,5.52277171842094e-05,NA,NA,NA,NA,0.0449287274642359
"Zm00001eb011640",0.000385976717608238,0.477480758148776,1.30788774483781e-16,NA,0.00182477606934442,0.0147329175172571,NA,NA,NA,NA
"Zm00001eb011650",8.29862421452162e-07,0.622482785196524,2.41635668690538e-13,NA,0.000786152104541167,NA,NA,NA,0.0154553736069825,NA
"Zm00001eb011680",1.40450253800093e-08,0.648035266843071,2.09309976514432e-11,NA,NA,NA,8.09199520704377e-05,NA,NA,NA
"Zm00001eb011730",2.94571269122905e-06,0.555918462856583,5.66301503076652e-16,NA,0.000144337584440919,NA,NA,NA,NA,NA
"Zm00001eb011750",1.20282974398345e-10,0.750620977263984,7.79794468002043e-16,NA,NA,NA,7.99663499956661e-06,0.00510023259360008,NA,NA
"Zm00001eb011760",2.11909808609189e-11,0.721846621304554,5.02279830349414e-28,NA,NA,NA,2.7162681589249e-06,NA,NA,NA
"Zm00001eb011820",0.000284445893540859,0.573000417846094,4.1214625839792e-08,NA,0.0355535712066105,NA,0.0440309856080237,0.0377485249878929,NA,0.049654819539751
"Zm00001eb011880",1.22988953387414e-09,0.725306825956889,5.39702642278447e-13,NA,0.00129216282213262,NA,0.0121484090864999,NA,NA,NA
"Zm00001eb011890",9.11481878395382e-05,0.579469718153574,NA,NA,0.00663413181493122,NA,0.0141840669126984,NA,0.0229881192453604,NA
"Zm00001eb011900",7.27550335542644e-12,0.761006633791867,9.8418956947713e-13,NA,0.000232560453917079,NA,0.00266346312343841,NA,NA,NA
"Zm00001eb011920",3.74361505519791e-07,0.683978146591296,0.000216447114349063,NA,0.0168199910543268,NA,0.0157828381695469,0.00813035185922865,0.0215471633205698,NA
"Zm00001eb011940",2.55032879151012e-10,0.731529483756539,6.68708360967535e-25,NA,4.56208220749107e-06,0.026503889360602,NA,NA,NA,NA
"Zm00001eb011960",0.000301416430534249,0.454639635699803,3.41761824366853e-16,NA,NA,NA,0.00192426598526188,NA,NA,NA
"Zm00001eb012000",0.000186830724437233,0.43905176487866,5.9900946430697e-23,NA,NA,NA,0.00142217981747203,NA,NA,NA
"Zm00001eb012020",0.000377475699752637,0.395979970353053,0.000790886647309401,NA,NA,NA,0.00238802223256442,NA,NA,NA
"Zm00001eb012130",2.44319814531746e-06,0.670910632847961,2.86875611929405e-18,0.0225920622885552,0.00187011084862736,0.0094761128188869,NA,0.018808539975901,NA,NA
"Zm00001eb012180",5.17995219388337e-06,0.655847360985986,2.40331237641158e-14,NA,NA,NA,0.00908274641377839,0.0209096298578442,0.0397636184438064,NA
"Zm00001eb012190",7.79876739549849e-07,0.58892407264937,3.45815639561365e-06,NA,0.00105315248229302,NA,NA,NA,NA,NA
"Zm00001eb012270",0.000387859752232351,0.434812258888203,2.29892506911407e-23,NA,NA,NA,0.00215520670433298,NA,NA,NA
"Zm00001eb012290",0.000239169717348367,0.471991038957026,0.0400278793765296,NA,NA,NA,NA,NA,0.0109755896895867,NA
"Zm00001eb012310",3.71670723930771e-09,0.705385493441147,4.93841181671472e-20,NA,NA,NA,2.25274111205251e-05,0.0438227122642786,NA,NA
"Zm00001eb012340",3.3215068263863e-12,0.749309848624452,1.15065554984541e-17,NA,NA,NA,0.000418864764281112,NA,0.00302479968397038,NA
"Zm00001eb012380",5.95124727160485e-05,0.594028200801455,4.69336371953853e-18,0.0264916805410115,NA,NA,0.0034969571785415,NA,NA,NA
"Zm00001eb012450",NA,2.41339211512208e-15,0.00419678380224759,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb012460",NA,0,0.00867050573021774,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb012560",1.07370630415039e-10,0.793788403103532,4.00632004802508e-14,NA,NA,NA,0.00220406875203106,0.0108294853462832,0.0115406071887889,0.0358940728820192
"Zm00001eb012570",1.07534232504032e-06,0.592705034786075,0.0121462502239897,0.0295477362686784,0.00191343841719797,0.024910730657573,NA,NA,0.00945480389092103,NA
"Zm00001eb012580",0.000756940427178544,0.429799692367873,3.24064460441876e-14,NA,NA,NA,0.00204790129844529,NA,NA,NA
"Zm00001eb012590",5.22147350669285e-05,0.554333597973338,4.16510122824153e-17,NA,NA,0.00146042705521688,0.00926791936671154,NA,NA,NA
"Zm00001eb012620",4.74170620824685e-10,0.769568096848975,0.00736761751753532,NA,0.00411085203849644,0.0347684169343565,0.00214469551193813,0.0172605835573445,0.0017715120802111,0.0153063050185077
"Zm00001eb012680",5.66752471439643e-08,0.571597467394573,NA,NA,4.44582371265137e-05,NA,NA,NA,NA,NA
"Zm00001eb012700",0.000140069357673819,0.510682781082119,4.18920230072036e-10,NA,NA,NA,0.000910445254378258,NA,NA,NA
"Zm00001eb012750",2.16248513581263e-30,0.898695257937606,5.25175188580044e-25,NA,3.74538161972643e-09,NA,NA,0.00321321426795126,NA,NA
"Zm00001eb012790",8.18617245394525e-09,0.695492691741993,5.25340574998656e-13,NA,0.00568616615574027,NA,0.0492635976056331,NA,NA,NA
"Zm00001eb012800",3.12525774018229e-10,0.723207848947763,3.51244486201168e-15,NA,NA,NA,0.00024108647192647,NA,0.0012370002724951,NA
"Zm00001eb012820",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb012830",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb012850",0.000951095498221067,0.47697047265925,7.28321966026642e-18,NA,NA,NA,0.0153477155346118,NA,0.0352069746042522,NA
"Zm00001eb012880",0.011426597090436,0.322144872608551,8.08524952049567e-07,NA,NA,NA,0.0108835571614571,NA,NA,NA
"Zm00001eb012900",0.000123544285787788,0.471277244708334,3.71640684264891e-16,NA,0.00078079724031988,NA,NA,NA,NA,NA
"Zm00001eb012910",1.66304118184479e-08,0.642150219945365,2.94255978316047e-11,NA,NA,NA,0.000205976187325496,NA,0.000881285595863299,NA
"Zm00001eb013010",NA,0,0.0370987874295307,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb013030",0.000173755048041602,0.601364421951703,1.62840618136323e-21,0.00234505840083064,NA,0.00400321245951668,0.0098252877960145,0.011270523712205,NA,NA
"Zm00001eb013070",2.4508942663194e-05,0.601795833222553,0.00477406526949027,NA,0.000972654072859936,NA,NA,NA,NA,0.0473801595946063
"Zm00001eb013100",4.56992460089916e-07,0.6927612220132,3.21965836824705e-13,NA,4.14108855642207e-05,0.0321000573017459,NA,NA,NA,NA
"Zm00001eb013110",1.01499492231083e-07,0.622991048218001,2.37775372046182e-23,NA,5.13243304509247e-05,NA,NA,NA,NA,NA
"Zm00001eb013120",3.2872127991659e-05,0.610951489304625,1.84214546929758e-16,NA,NA,NA,0.000455912059465972,0.0231632636324112,NA,NA
"Zm00001eb013130",NA,0,0.0370987874295308,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb013140",2.50626638255575e-07,0.624951345939307,1.94993905704557e-08,NA,0.000218625366578723,NA,0.00100386593080109,NA,NA,NA
"Zm00001eb013150",2.00742119498298e-15,0.827072112902417,5.94051985231669e-11,0.00291407434605359,NA,NA,0.00530162314567921,NA,0.0382623670467778,NA
"Zm00001eb013230",7.50998155611624e-06,0.607453004934734,5.5430232854791e-19,NA,NA,NA,0.000184773856952266,0.0345873602039853,NA,NA
"Zm00001eb013250",1.24661370714305e-05,0.575022605877342,1.47813498877173e-09,NA,0.00706518147005362,NA,0.0345205057676201,NA,NA,NA
"Zm00001eb013280",NA,3.6769276796128e-15,0.00867050573021788,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb013300",0.00307581416174361,0.336114989490494,1.08075491370611e-15,NA,0.00625018236295769,NA,NA,NA,NA,NA
"Zm00001eb013320",0.0114083443622393,0.219115691136505,2.74241925939197e-05,NA,NA,NA,0.0332412284864879,NA,NA,NA
"Zm00001eb013340",7.51707766288729e-09,0.658976041604533,8.23013891910001e-23,NA,2.73579243774061e-05,NA,NA,NA,NA,NA
"Zm00001eb013370",2.35680900932297e-09,0.733249583401416,6.25630272821363e-23,NA,NA,NA,0.000221568490626311,0.0112546795393472,NA,0.0499166162186366
"Zm00001eb013380",6.45510389473182e-06,0.618613795438302,2.55903645419171e-05,NA,NA,NA,0.0047371683081943,NA,0.00883885354014265,NA
"Zm00001eb013430",4.88598333441607e-28,0.812001392414192,0.0106532020098811,0.0160232882455008,NA,NA,NA,NA,1.62272545938201e-06,8.77074542793854e-05
"Zm00001eb013450",7.05271631310114e-08,0.707848003964862,2.78178014535472e-18,NA,NA,0.0123585845715649,0.000446397958763188,NA,0.00163252328821772,NA
"Zm00001eb013480",0.000143775741877567,0.457200948291567,3.46737802526297e-15,NA,0.00163301165695311,NA,NA,NA,NA,NA
"Zm00001eb013520",0.00080519944365569,0.53956781837121,3.64680617205192e-14,NA,NA,NA,0.00175852224457959,NA,NA,0.0476967368856192
"Zm00001eb013610",1.67894632922422e-07,0.612814528745098,7.63646425367474e-24,NA,NA,NA,4.52513358635218e-05,NA,NA,NA
"Zm00001eb013630",NA,3.98333831958053e-15,0.00867050573021782,NA,NA,NA,NA,NA,NA,NA
"Zm00001eb013670",5.76300568581566e-06,0.73006194408061,0.000561187228140676,NA,NA,0.00620885899443536,0.0131453174776197,0.0205751334518053,0.0209802862047495,0.0424848070893198
